epoch,acc,loss,val_acc,val_loss
0,0.6740867,0.9680623167215331,0.757069,0.7494631991989311
1,0.77400655,0.6926379806600576,0.7875862,0.6204384769173874
2,0.79953045,0.6318232150124646,0.7868965,0.6916403597456285
3,0.80776167,0.5951540906031745,0.78477013,0.6556608591271543
4,0.8133303,0.5798479815329836,0.8081609,0.5986922835481578
5,0.8186412,0.5626484695523363,0.8062069,0.638760242825267
6,0.8232936,0.5479175324867037,0.8010345,0.6071494017866836
7,0.8263714,0.5339021330022697,0.82448274,0.5640474337784723
8,0.8292487,0.5260085021147775,0.811954,0.6036137196866945
9,0.83049417,0.5202428194985605,0.82931036,0.5111423612668596
10,0.8342161,0.5043077442037353,0.8131609,0.551235189554335
11,0.835347,0.5008426841042946,0.818046,0.5195216014124882
12,0.8384963,0.48683316427813284,0.8198851,0.5304845693125122
13,0.84048617,0.4841295707965738,0.8124713,0.5367099752371338
14,0.8427193,0.4810969982325239,0.83724135,0.4913435295738023
15,0.84417945,0.4739772417487434,0.7839655,0.9544021293692205
16,0.8447091,0.47092253924358124,0.8420115,0.4721765614103997
17,0.8440077,0.4692316257927705,0.85114944,0.4458779940146139
18,0.84898937,0.45751445589265416,0.8110345,0.6533377393223774
19,0.8512511,0.4549498180984645,0.8363793,0.4723360685781501
20,0.8510364,0.4493821512027189,0.8368391,0.5011835432258146
21,0.8523248,0.4460281925868931,0.8493678,0.4329897471029183
22,0.8542144,0.4380099068955099,0.82051724,0.5142895193963215
23,0.85504466,0.43803562067254553,0.8354023,0.47446912835384236
24,0.85514486,0.437420605773561,0.83931035,0.4812269087495475
25,0.8580257,0.4299039375330075,0.8377586,0.48111322590674477
26,0.8569014,0.4270082087584883,0.8377586,0.5234759021764515
27,0.8563903,0.42893397024535307,0.80764365,0.5528562940742777
28,0.86019814,0.4186894932810424,0.84385055,0.4793502001584261
29,0.8602289,0.41614168615897157,0.82270116,0.5561505024289263
30,0.86051106,0.4148306148536006,0.80356324,0.6042018524189104
31,0.86267465,0.4120414983822469,0.7905173,0.7427563016442047
32,0.863963,0.4065075968326066,0.8603448,0.42617175325580026
33,0.8640632,0.4083188148125822,0.855977,0.40769688562415113
34,0.86449265,0.4052385306834792,0.83954024,0.4563473780778633
35,0.864006,0.406631545717877,0.8506322,0.4456005524629834
36,0.86522275,0.4011962827844558,0.8394828,0.4730514722994004
37,0.86779946,0.3972446925671915,0.85310346,0.4488864714044264
38,0.8671982,0.39700203160684944,0.8535632,0.4278655816083667
39,0.8677279,0.3958083989138771,0.82143676,0.5781660681140834
40,0.86855817,0.39231546227088554,0.85591954,0.42441316197315854
41,0.86711234,0.39269627328574713,0.83281606,0.47565209582961837
42,0.86864406,0.38965780594041877,0.8428161,0.4766374614046908
43,0.86864406,0.3911333412394453,0.85183907,0.44652360258088714
44,0.870276,0.38434263659821183,0.83545977,0.4718718444821478
45,0.8699897,0.38606314576967726,0.85660917,0.44842821085590057
46,0.87136394,0.3839979663156775,0.8197701,0.5379768417313181
47,0.87183636,0.3807946899910067,0.8493678,0.4258833082242944
48,0.8713448,0.37779453622766146,0.8574713,0.4249057734663459
49,0.8750501,0.3742997881977263,0.84091955,0.46990052328027526
50,0.873411,0.3765685492396983,0.8387931,0.4932646565567488
51,0.87375456,0.3737209739310277,0.83528733,0.5295249341034342
52,0.87361145,0.37092392908497124,0.8433333,0.4783898797528497
53,0.8735685,0.3706299824861147,0.8498276,0.4646704063333314
54,0.8751575,0.36838237530766443,0.84873563,0.4357187532145402
55,0.8765093,0.3665499266380916,0.84908044,0.5207879193897905
56,0.87476367,0.3694174273413095,0.85511494,0.44012340877590506
57,0.8742556,0.3686886126268527,0.8233908,0.5690997088777607
58,0.8751002,0.36766995823986065,0.8558046,0.42626628057024946
59,0.8769898,0.363032851863074,0.8181609,0.6150300427414905
60,0.87786305,0.3623530853870766,0.8326437,0.46093761038848724
61,0.8784643,0.3606166998312676,0.8428161,0.4589446234977108
62,0.8762311,0.3617799524900444,0.8297701,0.5458494238983626
63,0.878407,0.3621440436955553,0.8639655,0.4029129268280391
64,0.8767894,0.3624831480044484,0.8647701,0.40650238507780534
65,0.880329,0.35458526164506465,0.8422414,0.5305789811001427
66,0.8785452,0.3558875629731197,0.84045976,0.4545781822211441
67,0.87973833,0.3546279235092383,0.87132186,0.3806710230379269
68,0.8781064,0.3575220912868994,0.8631609,0.4346378293188139
69,0.87892234,0.3566034702823911,0.8301724,0.526300600633539
70,0.88035387,0.3524792403805245,0.85994256,0.42643727139494886
71,0.88234365,0.350017846893456,0.8695977,0.4071469207604726
72,0.8806295,0.3507851005794323,0.83143675,0.5543891353339985
73,0.8823125,0.3505526509884947,0.8537931,0.4605831169876559
74,0.882587,0.34735050415121055,0.85103446,0.4232517960427821
75,0.8816995,0.3494286078428982,0.85741377,0.39460571118812454
76,0.8825179,0.3457807068192055,0.8658621,0.3765311133244942
77,0.88145304,0.34987736896123545,0.83885056,0.5184159182954109
78,0.8815134,0.3502159610841179,0.85591954,0.45958839262696516
79,0.88205737,0.3439399513927516,0.870977,0.40101940891352195
80,0.88394696,0.34275702253390194,0.8542529,0.4998544190806904
81,0.88401854,0.34131914051356277,0.85913795,0.41711321344663355
82,0.8845482,0.3414740147426608,0.85603446,0.4592712844411532
83,0.8846198,0.34148783818658646,0.8788506,0.3543503511397318
84,0.8840615,0.3401262180916402,0.8263793,0.5101672866563688
85,0.88562185,0.3379494344010997,0.86890805,0.3940941234087122
86,0.885221,0.33624379494087964,0.8600575,0.41547606208886223
87,0.8861515,0.336953581153384,0.8436782,0.4597289702673068
88,0.88410443,0.3393284766693769,0.8479885,0.4772818110797597
89,0.886538,0.3332181662475529,0.83235633,0.5131504336992899
90,0.88723946,0.33513689315286976,0.85149425,0.4858835413195621
91,0.88731104,0.3322148917433159,0.859023,0.42271342907828846
92,0.8862088,0.3346957533726528,0.857931,0.4442513561111757
93,0.88666666,0.333162345461153,0.85672414,0.4508096070467741
94,0.8871684,0.3313439761255967,0.8465517,0.5530404027166038
95,0.8869675,0.3321877161315649,0.85994256,0.3994173530874581
96,0.8866382,0.33207905841065527,0.8661494,0.4285188742067622
97,0.8876403,0.33205462825679544,0.8392529,0.5663447481976158
98,0.8889716,0.32420290217138026,0.8552299,0.5009899058903771
99,0.8886567,0.32952937322352605,0.86729884,0.39133093137850705
100,0.88816994,0.3256616110551251,0.85172415,0.48509705289341937
101,0.8893008,0.3270185608459458,0.8596552,0.4342506414857404
102,0.88804114,0.325316488852471,0.84511495,0.5378054209995544
103,0.8892579,0.32337479316810785,0.8358046,0.4740477205179204
104,0.8888555,0.32396344618821177,0.87402296,0.3859367699458681
105,0.8895892,0.32381153242100225,0.8402873,0.49305238343518354
106,0.8902743,0.32149444993344733,0.8421839,0.575241977027778
107,0.89015734,0.32188967957517106,0.8663793,0.3902413694337867
108,0.8906778,0.32134098432147457,0.8616092,0.47439975890962555
109,0.889444,0.32378228124277175,0.86902297,0.4133376593904934
110,0.890761,0.3157360876201764,0.8660345,0.3940410064212207
111,0.88902885,0.32385394787752897,0.85994256,0.4262230421962409
112,0.89167714,0.32051127519931233,0.85471267,0.4834286220286084
113,0.89071804,0.3205198616333787,0.8614368,0.4092983826138507
114,0.8919492,0.316890759801853,0.8466667,0.442427610015047
115,0.8927365,0.3190997023369214,0.87074715,0.37573423596291705
116,0.89318025,0.3170684842350993,0.8494828,0.48318009566644143
117,0.8908469,0.31857954899034285,0.8621839,0.4197630389839753
118,0.8944686,0.3123956533013218,0.87356323,0.40343458744986305
119,0.8937242,0.3158805567824098,0.8596552,0.5327442456250904
